,stes_charge
1988,0.0
1989,0.0
1990,249.99999999999997
1991,250.0
1992,250.00000000000009
1993,250.0
1994,250.00000000000006
1995,250.00000000000003
1996,250.00000000000003
1997,250.0
1998,0.0
1999,0.00501489451315229
2000,0.6385411581202208
2001,1.048368584625672
2002,5.788357248634281
2003,18.869628527832973
2004,36.782148133839215
2005,60.620103214052385
2006,32.6525866630724
2007,7.9805044349537075
2008,0.11499803149606301
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,249.99999999999997
2015,250.00000000000009
2016,250.00000000000003
2017,249.99999999999994
2018,249.99999999999997
2019,250.00000000000003
2020,250.00000000000003
2021,249.99999999999997
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.04924979194673841
2027,0.12756496062992126
2028,0.0
2029,0.00959645669291338
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,249.99999999999994
2039,250.00000000000009
2040,250.0
2041,250.00000000000006
2042,250.00000000000003
2043,249.99999999999997
2044,250.00000000000003
2045,250.00000000000009
2046,249.99999999999997
2047,249.99999999999997
2048,250.0
2049,250.0
2050,250.00000000000003
2051,249.99999999999997
2052,250.00000000000006
2053,250.00000000000003
2054,250.0
2055,249.99999999999997
2056,249.99999999999997
2057,249.99999999999997
2058,250.00000000000003
2059,250.0
2060,250.00000000000006
2061,250.0
2062,250.0
2063,249.99999999999997
2064,250.00000000000003
2065,249.99999999999997
2066,250.00000000000006
2067,249.99999999999997
2068,249.99999999999997
2069,250.00000000000009
2070,250.00000000000003
2071,250.00000000000009
2072,250.0
2073,250.0000000000001
2074,249.99999999999997
2075,250.00000000000014
2076,250.00000000000014
2077,250.00000000000003
2078,250.0
2079,249.99999999999994
2080,250.00000000000003
2081,250.00000000000003
2082,250.0
2083,250.0
2084,249.99999999999994
2085,250.00000000000003
2086,250.0000000000001
2087,250.00000000000003
2088,249.99999999999997
2089,250.00000000000003
2090,250.0
2091,250.00000000000006
2092,250.0
2093,250.00000000000006
2094,0.0
2095,0.0
2096,0.3126100317005827
2097,1.203704740840657
2098,6.240480016883898
2099,6.663714758424858
2100,9.700025061376579
2101,4.839453088261555
2102,6.818492489424107
2103,2.187243861529555
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,250.0
2111,250.00000000000009
2112,250.00000000000014
2113,250.00000000000003
2114,249.99999999999997
2115,250.00000000000003
2116,250.00000000000006
2117,249.99999999999997
2118,0.41657318552454564
2119,3.3906263812578574
2120,59.251296135049536
2121,98.61299930322608
2122,126.38258548435425
2123,137.87272908451484
2124,130.17195772311717
2125,42.74952032378886
2126,6.2246815422805355
2127,0.7073074747698791
2128,0.016446850393700772
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,250.00000000000009
2135,250.00000000000014
2136,249.99999999999997
2137,250.0
2138,249.99999999999991
2139,250.00000000000003
2140,249.99999999999991
2141,250.00000000000006
2142,0.0
2143,0.12986228388288884
2144,0.8367893990238435
2145,1.5136284238776754
2146,5.360015282292429
2147,3.5182657254201963
2148,6.609782394984813
2149,1.0001146755659
2150,0.5501656231881245
2151,0.03995503712017989
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,250.00000000000003
2159,250.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.09282704372319317
2167,1.136019991515075
2168,8.727733030318449
2169,143.50216622836317
2170,141.2634652021884
2171,131.41593279427238
2172,139.20603532314368
2173,110.71717503659166
2174,72.85203818070761
2175,24.001002566220247
2176,2.861743755595706
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.05790944881889765
2190,4.849075673573651
2191,28.53613714564815
2192,86.41715487060921
2193,159.02547985185126
2194,172.41977022924024
2195,145.72398411656755
2196,250.00000000000003
2197,249.99999999999994
2198,250.0
2199,249.99999999999997
2200,250.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.9873481036599913
2215,19.548609767754122
2216,65.05723492282834
2217,112.39984831665917
2218,146.9584878020785
2219,250.00000000000003
2220,250.0
2221,250.0
2222,250.0
2223,250.00000000000006
2224,1.5202357592092164
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.1914084507042252
2238,250.0
2239,249.99999999999997
2240,250.0
2241,250.0
2242,250.00000000000003
2243,250.00000000000003
2244,250.0
2245,249.99999999999997
2246,250.00000000000003
2247,249.99999999999997
2248,250.0
2249,250.0
2250,250.0
2251,250.0
2252,250.00000000000006
2253,250.0
2254,250.00000000000003
2255,250.00000000000003
2256,250.00000000000003
2257,250.0
2258,250.0
2259,250.0
2260,250.0
2261,250.00000000000003
2262,250.00000000000003
2263,250.00000000000009
2264,1.486195983604916
2265,249.99999999999991
2266,250.0
2267,250.0
2268,249.99999999999997
2269,250.00000000000006
2270,249.99999999999994
2271,250.0
2272,249.99999999999997
2273,250.00000000000003
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,250.0
2279,250.00000000000003
2280,250.0
2281,250.00000000000006
2282,250.00000000000006
2283,249.99999999999997
2284,250.0
2285,0.0
2286,0.44114730659943624
2287,7.683751697910334
2288,5.426489327029092
2289,9.71655048065778
2290,14.965195231834572
2291,47.30000645422834
2292,62.78076514452069
2293,67.25487028623712
2294,27.53709518845024
2295,3.510254098442754
2296,0.37766197183098577
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,2.2175713377853628
2313,2.3819837045670624
2314,7.7259233105888905
2315,14.835700416458936
2316,12.740644760894538
2317,7.042159019807208
2318,5.828862123975041
2319,0.19929469565235902
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.06858536585365858
2336,52.45496197654865
2337,74.36458522643179
2338,77.06598316755428
2339,57.730951616911675
2340,18.922877931403793
2341,4.206493402714587
2342,0.9200474911553578
2343,0.0
2344,0.152281690140845
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,250.00000000000003
2351,250.00000000000006
2352,250.00000000000003
2353,250.0
2354,250.00000000000006
2355,250.0
2356,0.0
2357,0.0
2358,0.05617326057298763
2359,2.2924350501988346
2360,6.847823663481446
2361,6.040430971339049
2362,12.658089868838616
2363,12.650386464481013
2364,20.7963455367875
2365,16.301425406298918
2366,11.359834530254435
2367,1.5341307805804076
2368,0.0978670019779755
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,5.1773946164974936
2383,31.511955805664485
2384,67.61673180659767
2385,92.4655292811084
2386,77.77938915470112
2387,68.41651936089615
2388,47.18957482744588
2389,31.460361042166777
2390,17.873441358394746
2391,5.072576311629295
2392,0.890412415333998
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,7.082789594877387
2407,37.874253121712115
2408,71.98314898175873
2409,93.82271696345155
2410,23.370032073904625
2411,4.557833849639763
2412,0.42415752832725173
2413,0.17387337662337635
2414,0.8239795030344668
2415,0.368619718309859
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.5293721097567983
2432,0.675877216633499
2433,1.5544743730974002
2434,2.2563745584776895
2435,1.7805993291294446
2436,1.5410903001675542
2437,1.606931851434431
2438,0.24748101085912755
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.3859384761557044
2455,11.466313870871593
2456,24.9750470231479
2457,38.833129666302646
2458,29.876717707817427
2459,38.91287845136078
2460,35.99289513381428
2461,21.747396909742577
2462,5.022956949619447
2463,0.4705409868222509
2464,0.06102755905511813
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.04744308943089427
2480,0.1797926829268293
2481,24.955360261145263
2482,51.40918628322035
2483,66.84456786695415
2484,55.50358212039786
2485,19.22691532700643
2486,8.52700397650964
2487,2.1883747174094816
2488,0.033030214779759454
2489,0.0013455284552845587
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.09277235772357728
2504,0.19223983739837405
2505,56.091800946545305
2506,96.23188024704713
2507,103.16326384798495
2508,128.88756560901658
2509,69.26699604910213
2510,33.17637792608511
2511,13.574278413099892
2512,0.6491067937821173
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0324147339699863
2526,0.0
2527,0.06152032520325201
2528,56.01581412843864
2529,57.33131477043461
2530,67.70125555933136
2531,39.20083718848363
2532,21.72677191967809
2533,16.474004578539063
2534,8.6394030564843
2535,2.2425554170720705
2536,0.24279177927217332
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.014009549795361495
2550,9.939209894152286
2551,63.397973343173575
2552,118.56334616962388
2553,152.4527760746032
2554,161.54657862435815
2555,157.13013061172995
2556,144.13760341808577
2557,121.76619714104585
2558,57.0603223911648
2559,33.85864276603051
2560,2.82976574672141
2561,0.052446850393700783
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.4885650836750187
2574,18.2126284727358
2575,64.5457221233149
2576,121.22370559469962
2577,174.8663293271219
2578,169.9868164300245
2579,168.17314732127622
2580,172.8566448119805
2581,120.19218994024386
2582,76.35358340249537
2583,35.02680886228488
2584,3.812205141206449
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.5023393265252857
2598,19.49434198515759
2599,57.82659199384176
2600,71.3550090755245
2601,144.57887904643013
2602,180.56428662124256
2603,205.1779755759955
2604,193.8491239840336
2605,153.30729502512892
2606,94.16941776095442
2607,46.33163048681797
2608,4.282992948380452
2609,0.00662598425196851
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.4469924354339178
2622,21.98438432152401
2623,82.40835112034053
2624,106.23237864618736
2625,137.4314941140072
2626,141.63422245781746
2627,221.06588982324845
2628,176.43178190028405
2629,133.4510154967778
2630,84.59059638021238
2631,36.282406754202135
2632,1.9897451369893422
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,1.0165327248441496
2646,9.156196707001678
2647,18.770765709298377
2648,4.701797926520906
2649,7.073724190957508
2650,7.1370564810558825
2651,6.172388771177381
2652,3.0688498250064655
2653,1.6574873256358282
2654,0.7317563261763108
2655,0.008548780487804882
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,249.99999999999997
2664,249.99999999999994
2665,249.99999999999994
2666,0.0
2667,0.0
2668,0.04395472440944883
2669,0.5819735704409997
2670,14.436386889998898
2671,35.33094282306925
2672,57.7689379101457
2673,72.92925971369635
2674,113.05211170741553
2675,111.53845885123322
2676,102.87997192748382
2677,89.09343516390403
2678,57.32566684765127
2679,24.539245900899456
2680,5.410236370761418
2681,0.2550217089941223
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.051596456692913385
2693,0.484151751324974
2694,14.651713142988665
2695,50.18386675126195
2696,84.95204643992301
2697,96.43170611770621
2698,85.02165129929828
2699,94.46357117211528
2700,107.71707940007668
2701,64.79148525115934
2702,44.21837632238618
2703,14.209100473343925
2704,2.4091243262392323
2705,0.1252972440944882
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,1.2025908702064654
2718,19.146067360492502
2719,72.63562469313663
2720,126.76328803300497
2721,110.6053988603098
2722,64.66196760928042
2723,55.53526089388463
2724,56.674851188106395
2725,250.00000000000006
2726,250.00000000000003
2727,8.49496377128753
2728,0.2236265558904868
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.4570970783027018
2742,9.164994783261703
2743,29.64747822350876
2744,56.28747300202154
2745,90.20396373937402
2746,249.99999999999991
2747,250.00000000000009
2748,249.99999999999994
2749,250.00000000000014
2750,250.0
2751,249.99999999999997
2752,2.2499828482071957
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.21938928715905565
2766,0.0
2767,0.12685772357723585
2768,0.24593089430894322
2769,101.12795250674222
2770,139.40676719248182
2771,173.52727316886305
2772,200.60652029510635
2773,159.3434782250645
2774,91.85176618441176
2775,38.97001226149162
2776,6.4667536208994285
2777,0.08467605633802813
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,1.3199504289173802
2790,0.0
2791,0.05743495934959357
2792,41.99809932709725
2793,86.1911151924436
2794,84.08863177557306
2795,32.15239345762526
2796,27.033044527190853
2797,27.73596565650848
2798,7.866388073052872
2799,3.1231428426517494
2800,0.053475609756097574
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.5048370271637088
2814,0.0
2815,0.0
2816,30.829698144591042
2817,41.73457537338767
2818,53.04130011042101
2819,62.7459861582495
2820,62.4280699559621
2821,29.721673759036396
2822,11.578239421379473
2823,2.479830456458031
2824,0.2919592375648166
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.9366501438255974
2838,0.0
2839,0.0
2840,25.497962055335435
2841,35.06253245235793
2842,30.982377464971822
2843,12.33613381385228
2844,15.74432067096697
2845,19.073683815857475
2846,10.483425408247161
2847,2.4930986188506985
2848,0.30199228602522243
2849,0.03914763779527559
2850,0.0248503937007874
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.08680511811023622
2861,1.822017365998018
2862,0.0
2863,0.13684959349593506
2864,0.23095528455284559
2865,101.10422656767494
2866,146.956370848064
2867,187.9014756487835
2868,188.1931726041026
2869,128.24460392014674
2870,79.16854756513526
2871,22.31738380264576
2872,1.5455804086221967
2873,0.0
2874,0.007671259842519689
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.03416338582677164
2885,0.29731007562492606
2886,2.7655696727502304
2887,10.861789360211484
2888,15.354627444525342
2889,13.504815501735902
2890,13.855788148990856
2891,8.60089871073484
2892,5.73847419212579
2893,2.5013891787039038
2894,4.8672491731034055
2895,0.759120595864522
2896,0.5063787401574787
2897,0.0
2898,0.014208661417322835
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.003718309859154903
2909,2.259826760743717
2910,27.086040250908205
2911,66.81306588769111
2912,121.60699902756821
2913,148.68034285154297
2914,110.46405414804
2915,60.26209111543737
2916,250.0
2917,250.00000000000003
2918,250.0
2919,250.00000000000003
2920,0.27290816987216127
2921,0.13293897637795277
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.09826771653543308
2933,2.679276107826878
2934,0.0
2935,0.0
2936,14.061967101718615
2937,15.785088641349544
2938,12.677745917511315
2939,8.156510613736813
2940,7.878383105633768
2941,6.102908276580701
2942,3.531343660918611
2943,1.1425063316576647
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,250.0
2956,250.00000000000006
2957,0.0
2958,0.01358130081300813
2959,0.003660620596139974
2960,2.020137788995549
2961,3.439362838407115
2962,5.733461237658655
2963,9.438876377578643
2964,12.408044267665066
2965,7.039215419418831
2966,4.231356802855727
2967,0.9483156841756507
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,250.0
2977,250.0
2978,249.99999999999997
2979,250.00000000000003
2980,0.0
2981,2.7297692032599175
2982,10.531705586884684
2983,17.537025281136142
2984,16.506136475386857
2985,26.15455499184178
2986,18.973143033216495
2987,0.6235082709574888
2988,2.657697646780526
2989,1.0647590845688466
2990,0.1363715079500269
2991,0.0
2992,0.0
2993,0.004776261937244196
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,1.0730159009123277
3006,11.410357466833112
3007,29.14713683376267
3008,40.35184058924369
3009,43.73219245269706
3010,56.69992585391308
3011,51.358072559782826
3012,83.42804739363444
3013,57.82687712736707
3014,31.73236212503546
3015,12.166048445013912
3016,0.830139652243215
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,99.35815087013768
3036,92.04257568556409
3037,77.24738485570572
3038,31.302428594111344
3039,7.060433572878187
3040,3.1481516390174615
3041,0.5509549420651678
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.2839593495934954
3053,2.505706068375164
3054,10.377815330338102
3055,73.52425619211292
3056,133.60785097016156
3057,182.0761180835545
3058,167.92790270521988
3059,109.70741402621042
3060,250.00000000000009
3061,250.00000000000006
3062,15.442202473933735
3063,4.647877196074347
3064,2.120896021312389
3065,0.78985552009985
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,249.99999999999997
3073,249.99999999999991
3074,249.9999999999999
3075,249.99999999999997
3076,249.99999999999997
3077,250.00000000000006
3078,250.00000000000003
3079,250.00000000000003
3080,249.99999999999997
3081,250.00000000000006
3082,249.99999999999991
3083,250.0
3084,250.0
3085,250.00000000000009
3086,249.99999999999991
3087,250.00000000000003
3088,250.00000000000006
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,250.0
3098,250.0000000000001
3099,249.99999999999991
3100,0.0
3101,0.02352165354330709
3102,0.0
3103,1.179108048259939
3104,1.227570449236681
3105,1.0130543315871798
3106,0.714572441920684
3107,3.2931242160549474
3108,1.737727587948268
3109,2.8464350347956566
3110,1.0167470805660574
3111,0.5751098841303375
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.008521653543307098
3126,0.7439654818675832
3127,1.006225303005537
3128,2.110383788833231
3129,5.85143403725883
3130,2.5160911585132197
3131,4.226002043253355
3132,1.9343039871375196
3133,7.072489827276678
3134,4.59499995545083
3135,2.2205252927282717
3136,0.01814763779527559
3137,0.018879921259842516
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0035669291338582716
3149,0.0
3150,0.9396686039049188
3151,2.587873033173848
3152,0.49855601900275837
3153,2.2563103845347703
3154,3.648709450061978
3155,0.18924669043521128
3156,1.043510722680985
3157,0.818880356996974
3158,0.7776151295174056
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.3289807086614168
3173,3.101733647856148
3174,12.011423637984603
3175,25.90935446394961
3176,35.19119083979683
3177,32.80577314007535
3178,22.32747928899657
3179,14.71881255673579
3180,9.645894728077707
3181,7.360820318863187
3182,4.800336418833782
3183,1.2504880936863898
3184,0.34644032209495756
3185,0.04994366197183099
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.2783999999999995
3197,1.6528821391552975
3198,8.324611683617025
3199,37.0002062000662
3200,59.657281015732636
3201,43.739397837315934
3202,20.488647107369488
3203,12.421780502605577
3204,10.940513132906393
3205,5.093334940404347
3206,4.744009738964457
3207,5.785023041104548
3208,3.9101283484557365
3209,0.17335629921259843
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.028199999999999746
3221,0.5918739130434776
3222,3.484971894620036
3223,14.792867817040655
3224,6.844017260240239
3225,3.1512746845787025
3226,2.8092940151957997
3227,3.1757808708626696
3228,3.309189075840436
3229,250.00000000000003
3230,2.911654057385716
3231,0.6345918364663857
3232,0.7989861825917279
3233,0.2909999999999992
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,250.0
3242,250.00000000000006
3243,250.00000000000006
3244,249.99999999999997
3245,250.00000000000003
3246,250.0
3247,249.99999999999997
3248,249.99999999999986
3249,250.00000000000003
3250,250.0
3251,250.0
3252,250.00000000000006
3253,250.0
3254,249.99999999999994
3255,249.99999999999997
3256,1.0054568533464894
3257,0.19410236220472443
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.17658425196850358
3270,0.3527999999999994
3271,0.49369977972123896
3272,0.8980764224032894
3273,1.780878107354137
3274,2.870645080505783
3275,1.137534949839245
3276,1.786856874925169
3277,2.195404517864235
3278,0.9306477794142637
3279,0.12213188976377957
3280,0.23034063676823008
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.06239999999999962
3293,1.2214765810188888
3294,13.38818865467127
3295,23.71402215263007
3296,19.725299684864844
3297,39.38542928302894
3298,45.97721982832774
3299,14.043041844202296
3300,14.238226335522876
3301,14.881933179582287
3302,12.366650640206988
3303,2.9660237423955413
3304,1.234587407360975
3305,0.9738120244771724
3306,0.008282608695652179
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.46029492818041373
3317,2.7542063876928107
3318,22.324887666130163
3319,22.138393893966857
3320,32.432842025673835
3321,31.460349982551367
3322,66.30540671707008
3323,78.34329720705117
3324,51.989899627856836
3325,48.372457271521526
3326,25.774192979345354
3327,8.675884611631487
3328,5.399833334628752
3329,1.7988309900624149
3330,0.1158864852002173
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.5518476877010087
3341,1.8746732537422988
3342,10.672478660874244
3343,26.942511649882636
3344,35.430559424651314
3345,61.4575511176092
3346,64.03047097046864
3347,63.372164379005895
3348,51.22458535339929
3349,26.58455794208815
3350,16.377165652268758
3351,6.795330202159112
3352,4.093788880313844
3353,0.16031102362204727
3354,0.05619718309859151
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,250.00000000000009
3361,249.99999999999997
3362,250.00000000000006
3363,249.99999999999997
3364,250.00000000000006
3365,4.043245245867254
3366,26.136775807622822
3367,93.62012825238689
3368,127.94031761169894
3369,123.8420018562737
3370,250.00000000000006
3371,249.9999999999999
3372,249.99999999999997
3373,249.99999999999997
3374,249.99999999999994
3375,250.0
3376,249.99999999999994
3377,0.1155649606299212
3378,0.02737204724409449
3379,0.0
3380,0.0
3381,0.0
3382,249.99999999999997
3383,250.00000000000003
3384,250.00000000000003
3385,249.99999999999997
3386,250.00000000000006
3387,250.0
3388,250.00000000000006
3389,250.00000000000003
3390,250.00000000000006
3391,249.9999999999999
3392,250.00000000000009
3393,250.00000000000009
3394,249.99999999999994
3395,250.00000000000003
3396,250.00000000000014
3397,250.00000000000003
3398,250.00000000000006
3399,250.0
3400,250.00000000000003
3401,249.99999999999994
3402,250.00000000000009
3403,0.0
3404,0.0
3405,0.0
3406,250.00000000000006
3407,250.00000000000009
3408,250.00000000000003
3409,250.00000000000003
3410,250.0
3411,249.99999999999994
3412,249.99999999999994
3413,250.00000000000006
3414,250.0
3415,249.99999999999991
3416,250.00000000000003
3417,249.99999999999994
3418,249.99999999999997
3419,250.00000000000006
3420,250.0
3421,250.00000000000006
3422,249.99999999999997
3423,250.00000000000003
3424,249.99999999999997
3425,0.5843271130126066
3426,0.014503597122302113
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,250.0
3434,250.00000000000006
3435,250.00000000000003
3436,250.00000000000006
3437,249.99999999999997
3438,250.00000000000003
3439,250.00000000000009
3440,3.777185377422737
3441,8.784501963855421
3442,16.615414762347275
3443,73.72632683106563
3444,250.0
3445,249.9999999999999
3446,249.99999999999994
3447,2.774243301845312
3448,0.5852061904101481
3449,0.0
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,250.00000000000003
3458,249.99999999999997
3459,250.00000000000006
3460,0.2568431654676254
3461,2.103435439397127
3462,7.970121001761212
3463,16.57025687292959
3464,31.081318858095422
3465,33.764631258182575
3466,88.30070734145178
3467,84.79107588214188
3468,34.978992416760015
3469,15.72067197695218
3470,6.884436489011407
3471,2.516772265045593
3472,0.8619885314549735
3473,0.19645536309113956
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,250.00000000000003
3482,84.49064924746514
3483,0.0
3484,0.11654117647058825
3485,0.3095999999999995
3486,1.6824693188620201
3487,7.167473211462208
3488,4.031899026266723
3489,2.848567724466023
3490,2.0383686843186632
3491,1.8300473796746002
3492,1.2210777866267208
3493,0.06870913724062612
3494,0.7214202447596462
3495,0.7353585986972142
