,stes_charge
1989,0.0
1990,250.0
1991,250.0
1992,250.00000000000003
1993,250.0
1994,250.00000000000003
1995,250.0
1996,250.00000000000003
1997,250.00000000000003
1998,0.0
1999,0.11199999999999999
2000,0.5774229588704727
2001,0.7901095890410957
2002,2.3453172444728305
2003,10.082113867639455
2004,31.87277985600839
2005,50.36957625114418
2006,250.00000000000003
2007,3.23301049201513
2008,0.2527397260273973
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,250.0
2015,250.0
2016,250.0
2017,250.0
2018,250.0
2019,250.0
2020,250.00000000000003
2021,250.0
2022,0.0
2023,0.0
2024,0.0
2025,0.039328767123287686
2026,250.00000000000003
2027,250.0
2028,229.8030767597695
2029,219.68131298687481
2030,250.0
2031,250.00000000000003
2032,227.05199999999977
2033,203.72699999999986
2034,153.8009999999997
2035,164.95499999999987
2036,202.7519999999995
2037,196.9529999999997
2038,250.0
2039,250.0
2040,250.00000000000003
2041,250.0
2042,250.0
2043,250.0
2044,250.0
2045,250.0
2046,250.00000000000003
2047,250.0
2048,250.00000000000003
2049,250.00000000000003
2050,250.00000000000003
2051,250.0
2052,250.0
2053,250.00000000000003
2054,250.00000000000003
2055,250.00000000000003
2056,249.44370471611768
2057,248.9340000000001
2058,181.6350000000002
2059,194.46599999999955
2060,192.3930000000002
2061,152.43299999999994
2062,229.1010000000005
2063,250.0
2064,250.0
2065,250.0
2066,250.00000000000003
2067,250.00000000000003
2068,250.0
2069,250.0
2070,250.00000000000003
2071,250.0
2072,250.0
2073,250.00000000000003
2074,250.0
2075,250.00000000000003
2076,250.0
2077,250.0
2078,250.0
2079,250.00000000000003
2080,245.17249015720392
2081,196.95899999999995
2082,219.36899999999986
2083,211.57800000000034
2084,197.28899999999967
2085,199.4430000000001
2086,189.83999999999978
2087,250.00000000000003
2088,250.0
2089,250.0
2090,250.0
2091,250.0
2092,250.00000000000003
2093,250.00000000000003
2094,250.0
2095,250.0
2096,249.99999999999997
2097,250.0
2098,250.00000000000003
2099,250.0
2100,250.00000000000003
2101,250.00000000000003
2102,250.00000000000003
2103,250.0
2104,250.0
2105,250.0
2106,250.0
2107,250.0
2108,239.46599999999992
2109,250.0
2110,250.0
2111,250.0
2112,250.0
2113,250.0
2114,250.00000000000003
2115,250.00000000000003
2116,250.00000000000003
2117,250.00000000000003
2118,250.0
2119,5.116707242429462
2120,64.00905596640871
2121,108.20605900246925
2122,144.5442438326455
2123,249.99999999999997
2124,249.99999999999991
2125,250.00000000000006
2126,250.0
2127,250.0
2128,250.0
2129,250.0
2130,250.0
2131,250.00000000000003
2132,0.0
2133,250.0
2134,250.0
2135,250.0
2136,250.0
2137,250.00000000000003
2138,250.00000000000003
2139,250.0
2140,250.0
2141,250.0
2142,0.0
2143,0.020403314917127047
2144,2.424664533433867
2145,1.7878818902357103
2146,1.8357238485499336
2147,2.2447518479514623
2148,250.0
2149,0.9470049902723581
2150,0.5224931506849315
2151,250.00000000000003
2152,0.0
2153,0.0
2154,0.0
2155,250.0
2156,250.0
2157,250.00000000000003
2158,250.00000000000003
2159,250.0
2160,250.0
2161,250.0
2162,250.0
2163,250.0
2164,250.0
2165,0.0
2166,0.1884657534246575
2167,1.0638382821631895
2168,10.081959818127174
2169,145.51676199230667
2170,150.94706386038808
2171,129.30577952500926
2172,142.18172546745632
2173,112.34009388238465
2174,74.5273038256593
2175,19.50654313555427
2176,1.654499277440655
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,250.0
2183,250.0
2184,250.0
2185,250.0
2186,250.00000000000003
2187,250.0
2188,250.00000000000003
2189,250.0
2190,6.222770822655736
2191,34.2656096754443
2192,80.44640424980317
2193,166.2151631264569
2194,174.4850005381511
2195,249.9999999999999
2196,250.00000000000006
2197,250.0
2198,250.0
2199,250.0
2200,250.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,217.2000000000003
2207,213.97500000000048
2208,242.2230000000003
2209,250.0
2210,250.00000000000003
2211,250.0
2212,250.0
2213,250.00000000000003
2214,1.3828822095837698
2215,22.043132131191108
2216,71.6888773939976
2217,250.00000000000009
2218,249.99999999999991
2219,250.0
2220,249.99999999999997
2221,250.0
2222,250.00000000000003
2223,249.99999999999997
2224,250.0
2225,250.0
2226,237.34200000000038
2227,0.0
2228,250.0
2229,243.03600000000029
2230,250.0
2231,250.00000000000003
2232,250.00000000000003
2233,250.0
2234,250.0
2235,250.0
2236,250.00000000000003
2237,250.0
2238,250.00000000000003
2239,250.0
2240,250.00000000000006
2241,249.99999999999997
2242,250.00000000000006
2243,249.99999999999997
2244,250.00000000000006
2245,250.00000000000003
2246,250.0
2247,250.0
2248,250.00000000000003
2249,226.8473917292439
2250,184.731
2251,184.3139999999999
2252,181.84200000000027
2253,137.352
2254,167.9160000000003
2255,211.43700000000064
2256,221.86800000000028
2257,241.98900000000054
2258,250.00000000000003
2259,250.0
2260,250.0
2261,250.0
2262,250.00000000000003
2263,250.00000000000003
2264,250.0
2265,250.0
2266,249.99999999999994
2267,250.00000000000003
2268,250.00000000000003
2269,250.0
2270,250.0
2271,250.0
2272,250.0
2273,158.2743720436517
2274,160.6950000000006
2275,120.3450000000001
2276,101.7450000000004
2277,118.2090000000002
2278,46.79699999999986
2279,113.41200000000008
2280,138.70200000000057
2281,165.0390000000006
2282,250.0
2283,250.00000000000003
2284,250.0
2285,0.0
2286,0.2967534246575341
2287,0.0
2288,3.157211881400592
2289,4.169334135260021
2290,6.333784952646084
2291,34.565304221519526
2292,57.427888434618
2293,56.91635306824811
2294,18.043492823954555
2295,2.1310283303114925
2296,0.1190883392226149
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,84.96600000000063
2303,149.8680000000006
2304,181.54800000000014
2305,217.79400000000038
2306,250.0
2307,250.0
2308,250.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,6.737944365774419
2316,7.073373951049641
2317,1.7027739216982305
2318,2.848260164512692
2319,0.01801463414634146
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,156.30000000000072
2327,154.8720000000002
2328,197.83200000000062
2329,239.8560000000007
2330,250.00000000000003
2331,250.00000000000003
2332,250.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,8.796816474023919
2341,3.079683347125796
2342,0.5465159639064109
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,100.04400000000034
2351,141.22499999999988
2352,150.81900000000053
2353,216.26100000000045
2354,250.0
2355,250.00000000000003
2356,250.0
2357,250.00000000000003
2358,0.11712328767123285
2359,1.4987434506602362
2360,2.172613890102333
2361,1.938209619120871
2362,4.989306934452188
2363,7.222233977172181
2364,10.15356447090043
2365,8.937183325274106
2366,6.429243616676043
2367,0.9888456538507547
2368,0.16113698630136994
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,152.76900000000015
2375,182.64000000000036
2376,176.1030000000004
2377,250.0
2378,250.0
2379,250.0
2380,250.0
2381,250.0
2382,249.99999999999997
2383,19.26037641058214
2384,47.301898039376795
2385,76.3825982315426
2386,66.05549966139698
2387,250.00000000000003
2388,250.00000000000003
2389,250.00000000000009
2390,250.00000000000003
2391,250.00000000000006
2392,250.0
2393,166.67278345848715
2394,212.5350000000002
2395,0.0
2396,221.60700000000037
2397,192.9510000000002
2398,164.48700000000053
2399,190.96200000000027
2400,221.11200000000045
2401,250.0
2402,250.0
2403,250.0
2404,250.00000000000003
2405,250.00000000000003
2406,250.00000000000003
2407,250.0
2408,250.0
2409,250.0
2410,250.0
2411,250.00000000000003
2412,208.5656987683227
2413,190.64024996490159
2414,159.22515351953982
2415,184.30397833180947
2416,143.10478345848747
2417,14.820219310396821
2418,0.0
2419,0.0
2420,0.0
2421,86.07600000000022
2422,103.07400000000023
2423,80.01300000000049
2424,144.8340000000004
2425,250.0
2426,250.0
2427,250.0
2428,250.0
2429,250.00000000000003
2430,0.0
2431,0.0
2432,0.0
2433,0.3741915644791808
2434,0.1479608205147002
2435,0.5750158416721047
2436,0.031112195121951233
2437,0.38457634993719103
2438,0.128273430273685
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,153.41700000000054
2447,143.81100000000075
2448,162.051
2449,240.27900000000028
2450,250.00000000000003
2451,250.00000000000003
2452,250.0
2453,0.0
2454,0.3984227116202462
2455,0.0
2456,16.41305657726429
2457,18.819000393176022
2458,19.017741742926678
2459,24.286022192849078
2460,19.82238134175298
2461,9.49856469045494
2462,2.762166047119758
2463,0.6243818009813159
2464,0.22138356164383566
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,171.81900000000036
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,16.272225892004656
2486,1.5886050231438018
2487,0.6125877936812514
2488,0.03624120603015073
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,107.60780226086406
2508,130.96902651787963
2509,75.07175524026486
2510,24.238782929473214
2511,6.540396180008226
2512,0.015394698999013025
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,40.038007598156184
2530,48.37888402527433
2531,23.475474380828828
2532,12.686820671738285
2533,10.938358477129187
2534,3.6461764941171877
2535,0.7850971392397459
2536,0.11950617283950633
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0057777777777777845
2550,6.287338973082711
2551,52.997614466658426
2552,117.83547678955142
2553,154.63852454298816
2554,177.45126007472624
2555,176.35225885934665
2556,159.92105339566743
2557,137.6427358164387
2558,61.27804188863288
2559,41.67971576680118
2560,3.0314837174829217
2561,0.11617808219178083
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.4401369863013699
2574,12.213396092837382
2575,56.01654433864067
2576,109.20546928113164
2577,179.4370550205813
2578,176.6198640616297
2579,177.23961218410477
2580,182.69307410688646
2581,133.43565708299437
2582,73.09084351055127
2583,30.002917276955273
2584,2.3356721876865123
2585,0.05042465753424658
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.010520547945205485
2597,0.41514353782013086
2598,12.748414696032329
2599,0.0
2600,67.2622120145769
2601,146.46632925870864
2602,197.47967121551082
2603,216.60536661315805
2604,215.03746237213983
2605,166.11237700328
2606,110.68897133126016
2607,43.01458035495665
2608,2.454188950788101
2609,0.0683013698630137
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.025397260273972593
2621,0.3131506849315068
2622,18.260989926848893
2623,80.6813420961502
2624,103.1244840905556
2625,132.04177553585077
2626,142.59067618731603
2627,249.99999999999997
2628,206.27699350603285
2629,150.60975534114627
2630,92.74516968190174
2631,29.615472107760066
2632,1.6538160127001542
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.5226101295641933
2646,6.067886857353367
2647,12.617347348849558
2648,1.6020149755965947
2649,2.7935931598799932
2650,5.909965950536436
2651,6.308166531687668
2652,4.287992649758059
2653,0.9666534247454798
2654,250.0
2655,250.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,129.61500000000046
2663,163.75500000000034
2664,250.0
2665,218.8110000000006
2666,250.00000000000003
2667,250.0
2668,250.00000000000003
2669,250.00000000000003
2670,9.899976304794077
2671,27.369208006349936
2672,45.70555932883449
2673,58.951347065843876
2674,109.45062756811396
2675,109.44964980327616
2676,249.99999999999997
2677,250.0
2678,249.99999999999997
2679,250.0
2680,3.677953059019407
2681,0.18694520547945204
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,231.2730000000007
2687,204.09600000000012
2688,250.0
2689,250.0
2690,250.0
2691,0.0
2692,0.09065753424657533
2693,0.4999325999348274
2694,16.523173184756438
2695,0.0
2696,78.19467724782506
2697,89.67746652811432
2698,88.31337317039615
2699,96.50943585292907
2700,112.35170459716736
2701,60.25202547650051
2702,44.03526222390595
2703,9.189256157513977
2704,1.6761057537414152
2705,0.21369863013698626
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,1.6351653982749872
2718,13.72461696202365
2719,60.21366737961485
2720,116.38625017945927
2721,100.94702164877575
2722,51.146206041855834
2723,250.0
2724,249.99999999999997
2725,250.0
2726,250.00000000000003
2727,249.99999999999997
2728,250.00000000000003
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,250.00000000000003
2742,250.0
2743,250.0
2744,250.0
2745,250.0
2746,250.0
2747,250.0
2748,250.00000000000003
2749,250.0
2750,250.0
2751,250.0
2752,250.00000000000003
2753,230.80201770299388
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.013639024390243911
2766,0.0
2767,0.0
2768,0.0
2769,93.4011087696641
2770,144.45404389804466
2771,195.63430266737163
2772,209.40337025420013
2773,180.14231752983457
2774,105.33671988744024
2775,45.570844217070395
2776,1.8847091046742852
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.9338840579710148
2790,0.0
2791,0.0
2792,0.0
2793,85.01702822251553
2794,79.09874575962927
2795,29.38800740845894
2796,32.50714370797508
2797,28.396934715367404
2798,9.883635854073157
2799,2.266037644580997
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,43.610716791785485
2819,60.75490797025214
2820,61.882441210961055
2821,28.224919515992585
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.5489791983764589
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,8.50634362062408
2844,17.710518956308977
2845,19.933306502164108
2846,12.813084367861617
2847,1.1291622908084176
2848,0.5134520547945206
2849,0.1522191780821918
2850,0.04952054794520549
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.1464246575342466
2861,1.441599536020859
2862,0.0
2863,0.0
2864,0.0
2865,0.0
2866,45.110269845526176
2867,197.30347846843839
2868,196.92731948787232
2869,135.28600408201112
2870,83.76261400187549
2871,22.362526246239888
2872,1.6368009512278525
2873,0.1044657534246575
2874,0.0343972602739726
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.08967123287671233
2885,0.362013698630137
2886,2.74876868078302
2887,5.104909803316056
2888,8.357868770680813
2889,11.293201413688516
2890,14.469737994870622
2891,9.288445514830325
2892,4.294642296234594
2893,2.3601625471964214
2894,219.02597238401293
2895,0.7074227116202463
2896,1.1082707186759335
2897,0.10746575342465749
2898,0.03476712328767124
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.06180821917808222
2909,1.1111375215587476
2910,16.752468873912004
2911,51.11592481452108
2912,109.78736198678088
2913,145.6612513521929
2914,249.99999999999991
2915,249.99999999999994
2916,250.00000000000009
2917,250.0
2918,250.0
2919,250.00000000000003
2920,250.0
2921,176.8090570741777
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.16405479452054794
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.0
2938,0.0
2939,7.035025937614694
2940,6.4136481213426055
2941,4.003646702405309
2942,3.2307835548712767
2943,0.7988660355474758
2944,0.10150684931506847
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,177.84599999999966
2953,230.5949999999997
2954,250.0
2955,250.0
2956,250.0
2957,250.00000000000003
2958,0.0
2959,0.023630136986301273
2960,2.410651778144662
2961,3.4962759697498518
2962,2.9512823195879254
2963,5.902109298150803
2964,12.898536362876518
2965,7.062959649457825
2966,4.796166690926443
2967,0.6032555092316856
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,70.34399999999962
2975,58.33199999999968
2976,103.04100000000015
2977,162.14399999999992
2978,193.07699999999977
2979,241.02599999999984
2980,250.0
2981,1.3035101058957286
2982,0.0
2983,0.0
2984,8.540279577644167
2985,16.970485554711708
2986,9.638980619538334
2987,0.04890731707317072
2988,1.0706086956521736
2989,0.4556644755376091
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.11860413303386674
3006,0.0
3007,0.0
3008,24.124537699581392
3009,26.440254946273583
3010,44.62310153968189
3011,0.0
3012,3.9596305844346
3013,0.0
3014,0.0
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,2.6803628910942443
3036,14.920788541823152
3037,76.5355023902323
3038,32.990045461112
3039,7.969375472175368
3040,1.8891668649811804
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.10861430575035069
3053,1.7920666900565576
3054,6.466376681988314
3055,54.10585071113658
3056,131.455992220218
3057,250.00000000000006
3058,250.0
3059,250.00000000000009
3060,249.99999999999997
3061,250.00000000000003
3062,250.00000000000003
3063,250.00000000000003
3064,1.5173739360986762
3065,0.6103829577091466
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,190.65599999999972
3072,223.1309999999997
3073,240.25499999999977
3074,250.0
3075,250.00000000000003
3076,250.0
3077,250.0
3078,250.0
3079,250.00000000000003
3080,250.0
3081,250.0
3082,112.50652556319041
3083,146.64034839286157
3084,132.89477949328915
3085,103.58979917888117
3086,143.00844682082203
3087,136.9772125763156
3088,86.34803738858535
3089,49.27678345848672
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,73.66499999999984
3096,150.41699999999977
3097,191.99099999999973
3098,203.77499999999935
3099,250.0
3100,247.63090157203936
3101,0.07491780821917808
3102,0.039821917808219184
3103,0.0
3104,0.8791715306730197
3105,0.7207415128052412
3106,0.9354330908928652
3107,1.5581918418338447
3108,1.3342963956811638
3109,1.9111680895061451
3110,0.9258152405864941
3111,0.7634794520547945
3112,0.10997260273972607
3113,0.001397260273972592
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.05991780821917809
3126,0.550844522968198
3127,0.7433815286315892
3128,1.4187097397048656
3129,3.308343819695779
3130,1.280713865062092
3131,3.6191719804569127
3132,0.8636712328767123
3133,4.0395901754825605
3134,6.4421283287600914
3135,1.883336381992765
3136,0.1312191780821918
3137,0.06616438356164385
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.020013698630136988
3149,0.0
3150,0.6632028281042865
3151,3.0511534964024687
3152,0.486335757040132
3153,1.6900507117012293
3154,1.6895397745428213
3155,0.0
3156,0.011894682739930591
3157,0.0
3158,0.4830205962059621
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.2552054794520548
3173,1.9295897029936437
3174,6.059582203371095
3175,14.688520490962883
3176,25.668626466126472
3177,21.97408137039463
3178,18.667791163937206
3179,10.917760986966329
3180,8.999619251877647
3181,4.698272909552882
3182,2.3537402960597507
3183,0.7766328507388855
3184,0.24809589041095892
3185,0.012410958904109612
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.17345658898345787
3197,1.2317862975273302
3198,9.29398157415913
3199,39.49836797829769
3200,60.35833138065216
3201,39.20332675092819
3202,15.915183981508383
3203,8.929313854833822
3204,6.773638217063883
3205,2.9210341011489405
3206,2.6107383755926574
3207,2.8405413108490993
3208,1.6936681770899253
3209,0.30698630136986305
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,250.0
3220,250.0
3221,0.2977868162692848
3222,250.0
3223,12.522113403625882
3224,5.109320256822409
3225,2.458543985585723
3226,2.1192842822350926
3227,1.849210127288291
3228,250.0
3229,250.0
3230,250.00000000000006
3231,250.00000000000003
3232,0.5770442275548042
3233,0.03092145862552592
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,250.0
3239,0.0
3240,250.0
3241,250.0
3242,250.0
3243,250.0
3244,250.0
3245,250.0
3246,250.0
3247,249.99999999999994
3248,249.99999999999997
3249,249.99999999999997
3250,250.00000000000014
3251,249.99999999999994
3252,250.00000000000009
3253,249.99999999999997
3254,250.00000000000003
3255,250.0
3256,187.53928933608518
3257,0.34212328767123285
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,250.0
3269,0.11654794520547945
3270,0.254539967680028
3271,0.3666164383561645
3272,0.520200301408505
3273,1.3756331149493743
3274,1.67676950565813
3275,0.9605583329444872
3276,1.2243913043478263
3277,1.9823731549568742
3278,0.8135950629769237
3279,0.2927671232876713
3280,0.3456164383561644
3281,0.031808219178082214
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,189.10199999999992
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.7119244899135472
3294,10.828765569944823
3295,0.0
3296,0.0
3297,46.551704899056475
3298,45.66423811811434
3299,14.990588390431231
3300,9.19245462278008
3301,9.003412861052226
3302,7.999692768716187
3303,1.2707182288573866
3304,0.9242220339803476
3305,0.43166892977000704
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.23739314876366507
3317,1.7168647126155165
3318,23.92689155281887
3319,23.188420554202505
3320,30.45805179248272
3321,17.69204331181482
3322,61.22929561951771
3323,78.33039702199274
3324,56.072614967953804
3325,47.27840562541609
3326,19.062876130595594
3327,7.0165733053083486
3328,2.1250508797775893
3329,0.9270212216697308
3330,0.12493150684931507
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,200.13599999999985
3337,250.00000000000003
3338,250.0
3339,250.00000000000003
3340,250.00000000000003
3341,0.7470959243836217
3342,12.44246009077654
3343,27.23451789119035
3344,33.80075912515471
3345,53.58725612207685
3346,74.04284990215207
3347,66.64090221690414
3348,57.28237703297308
3349,24.69890022504275
3350,13.02502792869844
3351,7.989964956654705
3352,2.4095247364504626
3353,0.3288904109589041
3354,0.019931506849315068
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,243.47099999999952
3360,233.79300000000006
3361,250.0
3362,250.0
3363,250.0
3364,250.0
3365,249.99999999999994
3366,29.92268445766528
3367,101.7113118614079
3368,127.15300982009836
3369,249.99999999999983
3370,250.00000000000003
3371,250.0
3372,250.00000000000006
3373,249.99999999999994
3374,250.0
3375,250.0
3376,250.0
3377,0.26975342465753427
3378,0.10343835616438353
3379,0.0
3380,0.0
3381,0.0
3382,204.2699999999999
3383,238.0470000000002
3384,223.0979999999999
3385,250.0
3386,250.0
3387,250.0
3388,250.0
3389,249.99999999999997
3390,250.00000000000006
3391,249.99999999999997
3392,250.00000000000003
3393,250.0
3394,250.00000000000009
3395,249.9999999999999
3396,250.00000000000003
3397,249.99999999999994
3398,250.0
3399,250.00000000000003
3400,250.00000000000003
3401,220.41076179029574
3402,148.92013581654595
3403,136.55247047161154
3404,156.43799999999993
3405,183.32699999999966
3406,202.29899999999986
3407,226.14899999999972
3408,230.8110000000001
3409,250.0
3410,250.0
3411,250.0
3412,250.0
3413,250.0
3414,250.00000000000003
3415,250.0
3416,249.99999999999997
3417,250.0
3418,250.00000000000006
3419,249.99999999999994
3420,250.0
3421,250.00000000000003
3422,250.00000000000003
3423,250.00000000000006
3424,224.11362399115086
3425,219.20340943223667
3426,206.8537440873023
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,250.0
3433,250.0
3434,250.00000000000003
3435,250.0
3436,250.0
3437,250.0
3438,250.00000000000003
3439,250.0
3440,250.0
3441,250.00000000000006
3442,250.00000000000003
3443,249.9999999999999
3444,250.00000000000003
3445,250.00000000000003
3446,250.00000000000003
3447,250.0
3448,0.34280261101406645
3449,0.01968493150684933
3450,0.0
3451,0.0
3452,0.0
3453,0.0
3454,181.21799999999985
3455,179.11499999999958
3456,172.40999999999997
3457,250.0
3458,250.0
3459,250.00000000000003
3460,250.0
3461,1.3613300982766066
3462,8.13905942458119
3463,13.754926778350672
3464,29.14268551712276
3465,31.377058111986162
3466,86.59132454343172
3467,86.17551144233916
3468,30.66351315639665
3469,249.99999999999997
3470,250.00000000000003
3471,250.00000000000006
3472,0.48394030568603463
3473,0.08868493150684933
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,213.0959999999998
3479,219.4589999999999
3480,244.02899999999988
3481,250.0
3482,250.0
3483,250.00000000000003
3484,250.00000000000003
3485,250.0
3486,0.754394315197496
3487,8.266094990497608
3488,2.30989979833726
3489,1.6652557456389339
3490,1.0269757102142136
3491,1.0782389905304772
3492,0.661109589041096
3493,0.010814634146341467
3494,1.2467123287671236
3495,0.5189855663214167
3496,0.711211490774939
3497,0.134168842511722
3498,0.1289178082191781
3499,0.0
3500,0.0
3501,0.0
3502,196.1429999999998
3503,206.85000000000002
3504,235.92
3505,250.0
3506,250.00000000000003
3507,250.0
3508,250.0
3509,250.00000000000003
3510,53.43670755805371
3511,122.24653411400845
3512,154.58465583531404
3513,228.5504046872859
3514,203.7467421653765
3515,245.01437733547093
3516,249.99999999999991
3517,187.49895625849777
3518,134.9171795965993
3519,52.673108640651435
3520,5.86965320869911
3521,0.20460188070069774
3522,0.1342161339421613
